"organism_full","year","month","region","Resistant_Drug_Classes","pattern_count","total_rows_in_region_month","percentage","y_beta","month_numeric","sin_month","cos_month","season","season_id","region_id","year_month","time_id","mdr_id_numeric","future_year","fitted_mean","predicted_percent"
"Acinetobacter baumannii",2022,1,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",116,171,67.84,0.6784,1,0.5,0.866025403784439,"winter",3,5,202201,85,1,NA,0.666966257912997,66.6966257912998
"Acinetobacter baumannii",2022,1,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",44,171,25.73,0.2573,1,0.5,0.866025403784439,"winter",3,5,202201,85,2,NA,0.144360596727111,14.4360596727111
"Acinetobacter baumannii",2022,1,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,171,4.68,0.0468,1,0.5,0.866025403784439,"winter",3,5,202201,85,3,NA,0.0746218521755229,7.46218521755229
"Acinetobacter baumannii",2022,1,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,171,1.17,0.0117,1,0.5,0.866025403784439,"winter",3,5,202201,85,4,NA,0.0691631669562482,6.91631669562482
"Acinetobacter baumannii",2022,1,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",143,162,88.27,0.8827,1,0.5,0.866025403784439,"winter",3,6,202201,85,1,NA,0.666757908235224,66.6757908235224
"Acinetobacter baumannii",2022,1,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,162,4.94,0.0494,1,0.5,0.866025403784439,"winter",3,6,202201,85,3,NA,0.0745592704957496,7.45592704957496
"Acinetobacter baumannii",2022,1,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,162,3.09,0.0309,1,0.5,0.866025403784439,"winter",3,6,202201,85,4,NA,0.0691063329543661,6.91063329543661
"Acinetobacter baumannii",2022,1,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,162,1.23,0.0123,1,0.5,0.866025403784439,"winter",3,6,202201,85,2,NA,0.144248930773597,14.4248930773597
"Acinetobacter baumannii",2022,1,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",78,97,80.41,0.8041,1,0.5,0.866025403784439,"winter",3,7,202201,85,1,NA,0.664513051853122,66.4513051853122
"Acinetobacter baumannii",2022,1,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,97,11.34,0.1134,1,0.5,0.866025403784439,"winter",3,7,202201,85,2,NA,0.143003572565915,14.3003572565915
"Acinetobacter baumannii",2022,1,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,97,4.12,0.0412,1,0.5,0.866025403784439,"winter",3,7,202201,85,3,NA,0.0738626838579708,7.38626838579708
"Acinetobacter baumannii",2022,1,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,97,2.06,0.0206,1,0.5,0.866025403784439,"winter",3,7,202201,85,4,NA,0.0684569172408372,6.84569172408372
"Acinetobacter baumannii",2022,1,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",86,138,62.32,0.6232,1,0.5,0.866025403784439,"winter",3,8,202201,85,1,NA,0.663463706085289,66.3463706085289
"Acinetobacter baumannii",2022,1,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",30,138,21.74,0.2174,1,0.5,0.866025403784439,"winter",3,8,202201,85,2,NA,0.14243496710291,14.243496710291
"Acinetobacter baumannii",2022,1,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",12,138,8.7,0.087,1,0.5,0.866025403784439,"winter",3,8,202201,85,4,NA,0.0681614655044993,6.81614655044993
"Acinetobacter baumannii",2022,1,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",6,138,4.35,0.0435,1,0.5,0.866025403784439,"winter",3,8,202201,85,3,NA,0.0735455957031609,7.35455957031609
"Acinetobacter baumannii",2022,1,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",149,244,61.07,0.6107,1,0.5,0.866025403784439,"winter",3,9,202201,85,1,NA,0.652398248787567,65.2398248787567
"Acinetobacter baumannii",2022,1,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",14,244,5.74,0.0574,1,0.5,0.866025403784439,"winter",3,9,202201,85,3,NA,0.0702631868551038,7.02631868551038
"Acinetobacter baumannii",2022,1,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,244,5.33,0.0533,1,0.5,0.866025403784439,"winter",3,9,202201,85,2,NA,0.136530417733214,13.6530417733214
"Acinetobacter baumannii",2022,1,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,244,1.64,0.0164,1,0.5,0.866025403784439,"winter",3,9,202201,85,4,NA,0.0651023778358191,6.51023778358191
"Acinetobacter baumannii",2022,1,9,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,244,1.23,0.0123,1,0.5,0.866025403784439,"winter",3,9,202201,85,5,NA,0.0312767195159501,3.12767195159501
"Acinetobacter baumannii",2022,2,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",76,133,57.14,0.5714,2,0.866025403784439,0.5,"winter",3,1,202202,86,1,NA,0.667732075857676,66.7732075857676
"Acinetobacter baumannii",2022,2,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,133,8.27,0.0827,2,0.866025403784439,0.5,"winter",3,1,202202,86,2,NA,0.144792429858359,14.4792429858359
"Acinetobacter baumannii",2022,2,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",11,133,8.27,0.0827,2,0.866025403784439,0.5,"winter",3,1,202202,86,3,NA,0.0748633641566548,7.48633641566548
"Acinetobacter baumannii",2022,2,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,133,6.02,0.0602,2,0.866025403784439,0.5,"winter",3,1,202202,86,4,NA,0.0693895504485163,6.93895504485163
"Acinetobacter baumannii",2022,2,1,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,133,3.76,0.0376,2,0.866025403784439,0.5,"winter",3,1,202202,86,5,NA,0.0334164734204049,3.34164734204049
"Acinetobacter baumannii",2022,2,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",33,42,78.57,0.7857,2,0.866025403784439,0.5,"winter",3,10,202202,86,1,NA,0.701036843662144,70.1036843662144
"Acinetobacter baumannii",2022,2,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,42,9.52,0.0952,2,0.866025403784439,0.5,"winter",3,10,202202,86,3,NA,0.0862929937269535,8.62929937269535
"Acinetobacter baumannii",2022,2,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,42,4.76,0.0476,2,0.866025403784439,0.5,"winter",3,10,202202,86,2,NA,0.164987576467606,16.4987576467606
"Acinetobacter baumannii",2022,2,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,42,2.38,0.0238,2,0.866025403784439,0.5,"winter",3,10,202202,86,4,NA,0.0800548033728857,8.00548033728857
"Acinetobacter baumannii",2022,2,10,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,42,2.38,0.0238,2,0.866025403784439,0.5,"winter",3,10,202202,86,5,NA,0.0387841781691291,3.87841781691291
"Acinetobacter baumannii",2022,2,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",89,161,55.28,0.5528,2,0.866025403784439,0.5,"winter",3,11,202202,86,1,NA,0.653077410030179,65.3077410030179
"Acinetobacter baumannii",2022,2,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",37,161,22.98,0.2298,2,0.866025403784439,0.5,"winter",3,11,202202,86,2,NA,0.136889394895207,13.6889394895207
"Acinetobacter baumannii",2022,2,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",12,161,7.45,0.0745,2,0.866025403784439,0.5,"winter",3,11,202202,86,3,NA,0.0704629326361041,7.04629326361041
"Acinetobacter baumannii",2022,2,11,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,161,4.35,0.0435,2,0.866025403784439,0.5,"winter",3,11,202202,86,4,NA,0.065288360347736,6.5288360347736
"Acinetobacter baumannii",2022,2,11,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,161,1.24,0.0124,2,0.866025403784439,0.5,"winter",3,11,202202,86,5,NA,0.0313694523208322,3.13694523208322
"Acinetobacter baumannii",2022,2,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",45,86,52.33,0.5233,2,0.866025403784439,0.5,"winter",3,12,202202,86,1,NA,0.644686595530964,64.4686595530964
"Acinetobacter baumannii",2022,2,12,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",19,86,22.09,0.2209,2,0.866025403784439,0.5,"winter",3,12,202202,86,2,NA,0.132599672365333,13.2599672365333
"Acinetobacter baumannii",2022,2,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,86,8.14,0.0814,2,0.866025403784439,0.5,"winter",3,12,202202,86,4,NA,0.0630791453117291,6.30791453117291
"Acinetobacter baumannii",2022,2,12,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,86,5.81,0.0581,2,0.866025403784439,0.5,"winter",3,12,202202,86,3,NA,0.0680900150112528,6.80900150112528
"Acinetobacter baumannii",2022,2,12,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,86,2.33,0.0233,2,0.866025403784439,0.5,"winter",3,12,202202,86,5,NA,0.0302701479211523,3.02701479211523
"Acinetobacter baumannii",2022,2,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",52,74,70.27,0.7027,2,0.866025403784439,0.5,"winter",3,13,202202,86,1,NA,0.677764006557,67.7764006557001
"Acinetobacter baumannii",2022,2,13,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,74,17.57,0.1757,2,0.866025403784439,0.5,"winter",3,13,202202,86,2,NA,0.150525184640991,15.0525184640991
"Acinetobacter baumannii",2022,2,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",5,74,6.76,0.0676,2,0.866025403784439,0.5,"winter",3,13,202202,86,3,NA,0.0780806404669381,7.80806404669381
"Acinetobacter baumannii",2022,2,13,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,74,5.41,0.0541,2,0.866025403784439,0.5,"winter",3,13,202202,86,4,NA,0.0723901711970445,7.23901711970445
"Acinetobacter baumannii",2022,2,2,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",8,10,80,0.8,2,0.866025403784439,0.5,"winter",3,2,202202,86,1,NA,0.672351350131699,67.2351350131699
"Acinetobacter baumannii",2022,2,2,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,10,10,0.1,2,0.866025403784439,0.5,"winter",3,2,202202,86,3,NA,0.0763203754601099,7.63203754601099
"Acinetobacter baumannii",2022,2,2,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,10,10,0.1,2,0.866025403784439,0.5,"winter",3,2,202202,86,4,NA,0.0707483354112904,7.07483354112904
"Acinetobacter baumannii",2022,2,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",11,22,50,0.5,2,0.866025403784439,0.5,"winter",3,3,202202,86,1,NA,0.662353057551099,66.2353057551099
"Acinetobacter baumannii",2022,2,3,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,22,27.27,0.2727,2,0.866025403784439,0.5,"winter",3,3,202202,86,2,NA,0.141838095930806,14.1838095930806
"Acinetobacter baumannii",2022,2,3,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,22,13.64,0.1364,2,0.866025403784439,0.5,"winter",3,3,202202,86,5,NA,0.0326489286837241,3.26489286837241
"Acinetobacter baumannii",2022,2,3,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,22,4.55,0.0455,2,0.866025403784439,0.5,"winter",3,3,202202,86,3,NA,0.0732149587260786,7.32149587260786
"Acinetobacter baumannii",2022,2,3,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,22,4.55,0.0455,2,0.866025403784439,0.5,"winter",3,3,202202,86,4,NA,0.0678525759340952,6.78525759340952
"Acinetobacter baumannii",2022,2,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",104,140,74.29,0.7429,2,0.866025403784439,0.5,"winter",3,4,202202,86,1,NA,0.666339783285941,66.6339783285941
"Acinetobacter baumannii",2022,2,4,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",19,140,13.57,0.1357,2,0.866025403784439,0.5,"winter",3,4,202202,86,2,NA,0.144010006838392,14.4010006838392
"Acinetobacter baumannii",2022,2,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",6,140,4.29,0.0429,2,0.866025403784439,0.5,"winter",3,4,202202,86,3,NA,0.0744258231899674,7.44258231899674
"Acinetobacter baumannii",2022,2,4,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,140,3.57,0.0357,2,0.866025403784439,0.5,"winter",3,4,202202,86,4,NA,0.0689815943832316,6.89815943832317
"Acinetobacter baumannii",2022,2,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",102,160,63.75,0.6375,2,0.866025403784439,0.5,"winter",3,5,202202,86,1,NA,0.666962445656646,66.6962445656646
"Acinetobacter baumannii",2022,2,5,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",37,160,23.12,0.2312,2,0.866025403784439,0.5,"winter",3,5,202202,86,2,NA,0.144358432895864,14.4358432895864
"Acinetobacter baumannii",2022,2,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",15,160,9.38,0.0938,2,0.866025403784439,0.5,"winter",3,5,202202,86,3,NA,0.0746205829668755,7.46205829668755
"Acinetobacter baumannii",2022,2,5,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,160,3.12,0.0312,2,0.866025403784439,0.5,"winter",3,5,202202,86,4,NA,0.0691619696262393,6.91619696262393
"Acinetobacter baumannii",2022,2,5,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,160,0.62,0.0062,2,0.866025403784439,0.5,"winter",3,5,202202,86,5,NA,0.033303009119562,3.3303009119562
"Acinetobacter baumannii",2022,2,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",103,118,87.29,0.8729,2,0.866025403784439,0.5,"winter",3,6,202202,86,1,NA,0.666754104156326,66.6754104156326
"Acinetobacter baumannii",2022,2,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",6,118,5.08,0.0508,2,0.866025403784439,0.5,"winter",3,6,202202,86,3,NA,0.0745579895720061,7.45579895720061
"Acinetobacter baumannii",2022,2,6,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,118,5.08,0.0508,2,0.866025403784439,0.5,"winter",3,6,202202,86,4,NA,0.069105124292788,6.9105124292788
"Acinetobacter baumannii",2022,2,6,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,118,0.85,0.0085,2,0.866025403784439,0.5,"winter",3,6,202202,86,2,NA,0.144246748515613,14.4246748515613
"Acinetobacter baumannii",2022,2,6,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",1,118,0.85,0.0085,2,0.866025403784439,0.5,"winter",3,6,202202,86,5,NA,0.0332740220209731,3.32740220209731
"Acinetobacter baumannii",2022,2,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",45,67,67.16,0.6716,2,0.866025403784439,0.5,"winter",3,7,202202,86,1,NA,0.664509209884711,66.4509209884711
"Acinetobacter baumannii",2022,2,7,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,67,13.43,0.1343,2,0.866025403784439,0.5,"winter",3,7,202202,86,2,NA,0.143001445293474,14.3001445293474
"Acinetobacter baumannii",2022,2,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",4,67,5.97,0.0597,2,0.866025403784439,0.5,"winter",3,7,202202,86,3,NA,0.0738614395386264,7.38614395386264
"Acinetobacter baumannii",2022,2,7,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,67,5.97,0.0597,2,0.866025403784439,0.5,"winter",3,7,202202,86,4,NA,0.0684557432143156,6.84557432143156
"Acinetobacter baumannii",2022,2,7,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,67,2.99,0.0299,2,0.866025403784439,0.5,"winter",3,7,202202,86,5,NA,0.0329498579917979,3.29498579917979
"Acinetobacter baumannii",2022,2,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",65,102,63.73,0.6373,2,0.866025403784439,0.5,"winter",3,8,202202,86,1,NA,0.663459779021572,66.3459779021572
"Acinetobacter baumannii",2022,2,8,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",20,102,19.61,0.1961,2,0.866025403784439,0.5,"winter",3,8,202202,86,2,NA,0.142432947081606,14.2432947081606
"Acinetobacter baumannii",2022,2,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,102,10.78,0.1078,2,0.866025403784439,0.5,"winter",3,8,202202,86,4,NA,0.068160359319279,6.8160359319279
"Acinetobacter baumannii",2022,2,8,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,102,1.96,0.0196,2,0.866025403784439,0.5,"winter",3,8,202202,86,3,NA,0.0735444232958892,7.35444232958892
"Acinetobacter baumannii",2022,2,8,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,102,1.96,0.0196,2,0.866025403784439,0.5,"winter",3,8,202202,86,5,NA,0.0328021511725314,3.28021511725314
"Acinetobacter baumannii",2022,2,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",111,199,55.78,0.5578,2,0.866025403784439,0.5,"winter",3,9,202202,86,1,NA,0.65239434872523,65.239434872523
"Acinetobacter baumannii",2022,2,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",15,199,7.54,0.0754,2,0.866025403784439,0.5,"winter",3,9,202202,86,3,NA,0.0702619945391047,7.02619945391047
"Acinetobacter baumannii",2022,2,9,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,199,6.53,0.0653,2,0.866025403784439,0.5,"winter",3,9,202202,86,2,NA,0.13652836668325,13.652836668325
"Acinetobacter baumannii",2022,2,9,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,199,3.02,0.0302,2,0.866025403784439,0.5,"winter",3,9,202202,86,4,NA,0.0651012534663066,6.51012534663066
"Acinetobacter baumannii",2022,2,9,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,199,1.51,0.0151,2,0.866025403784439,0.5,"winter",3,9,202202,86,5,NA,0.0312761575671589,3.12761575671589
"Acinetobacter baumannii",2022,3,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",102,150,68,0.68,3,1,6.12323399573677e-17,"summer",1,1,202203,87,1,NA,0.668535862274291,66.8535862274291
"Acinetobacter baumannii",2022,3,1,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,150,6.67,0.0667,3,1,6.12323399573677e-17,"summer",1,1,202203,87,2,NA,0.145241978581517,14.5241978581517
"Acinetobacter baumannii",2022,3,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",9,150,6,0.06,3,1,6.12323399573677e-17,"summer",1,1,202203,87,3,NA,0.0751148719268609,7.51148719268609
"Acinetobacter baumannii",2022,3,1,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,150,3.33,0.0333,3,1,6.12323399573677e-17,"summer",1,1,202203,87,4,NA,0.0696240707600824,6.96240707600824
"Acinetobacter baumannii",2022,3,1,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,150,1.33,0.0133,3,1,6.12323399573677e-17,"summer",1,1,202203,87,5,NA,0.0335337785577094,3.35337785577094
"Acinetobacter baumannii",2022,3,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",44,55,80,0.8,3,1,6.12323399573677e-17,"summer",1,10,202203,87,1,NA,0.701796293856064,70.1796293856064
"Acinetobacter baumannii",2022,3,10,"CARBAPENEMS, CEPHEMS, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",3,55,5.45,0.0545,3,1,6.12323399573677e-17,"summer",1,10,202203,87,5,NA,0.0389194416119579,3.89194416119579
"Acinetobacter baumannii",2022,3,10,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,55,3.64,0.0364,3,1,6.12323399573677e-17,"summer",1,10,202203,87,2,NA,0.165487334555918,16.5487334555918
"Acinetobacter baumannii",2022,3,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",2,55,3.64,0.0364,3,1,6.12323399573677e-17,"summer",1,10,202203,87,3,NA,0.0865790625721695,8.65790625721695
"Acinetobacter baumannii",2022,3,10,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,55,1.82,0.0182,3,1,6.12323399573677e-17,"summer",1,10,202203,87,4,NA,0.0803220278140662,8.03220278140662
"Acinetobacter baumannii",2022,3,11,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, FOLATE PATHWAY ANTAGONISTS, β-LACTAM COMBINATION AGENTS",114,191,59.69,0.5969,3,1,6.12323399573677e-17,"summer",1,11,202203,87,1,NA,0.653898253243588,65.3898253243588
